url,category,trust_level,status,http_status,title,document_id,source_id,content_hash,fetched_at,error
https://www.mdpi.com/2412-3811/9/2/23,开放论文,high,fetch_failed,,,,,,,"HTTP 403: <HTML><HEAD>
<TITLE>Access Denied</TITLE>
</HEAD><BODY>
<H1>Access Denied</H1>
 
You don't have permission to access ""http&#58;&#47;&#47;www&#46;mdpi&#46;com&#47;2412&#45;3811&#47;9&#47;2&#47;23"" on this server.<P>
Reference&#32;&#35;18&#46;26f41002&#46;1781252886&#46;7af0854c
<P>https&#58;&#47;&#47"
https://www.mdpi.com/journal/applsci/special_issues/Jointed_Rock_Mass,开放论文,high,fetch_failed,,,,,,,"HTTP 403: <HTML><HEAD>
<TITLE>Access Denied</TITLE>
</HEAD><BODY>
<H1>Access Denied</H1>
 
You don't have permission to access ""http&#58;&#47;&#47;www&#46;mdpi&#46;com&#47;journal&#47;applsci&#47;special&#95;issues&#47;Jointed&#95;Rock&#95;Mass"" on this server.<P>
Reference&#32;&#35;18&#46;5f41002&#46;1781252"
https://www.mdpi.com/journal/applsci/special_issues/Structural_Performances_of_Concrete,开放论文,high,fetch_failed,,,,,,,"HTTP 403: <HTML><HEAD>
<TITLE>Access Denied</TITLE>
</HEAD><BODY>
<H1>Access Denied</H1>
 
You don't have permission to access ""http&#58;&#47;&#47;www&#46;mdpi&#46;com&#47;journal&#47;applsci&#47;special&#95;issues&#47;Structural&#95;Performances&#95;of&#95;Concrete"" on this server.<P>
Reference&#32;&#35;18&#"
https://www.mdpi.com/journal/buildings/special_issues/01QX299L1J,开放论文,high,fetch_failed,,,,,,,"HTTP 403: <HTML><HEAD>
<TITLE>Access Denied</TITLE>
</HEAD><BODY>
<H1>Access Denied</H1>
 
You don't have permission to access ""http&#58;&#47;&#47;www&#46;mdpi&#46;com&#47;journal&#47;buildings&#47;special&#95;issues&#47;01QX299L1J"" on this server.<P>
Reference&#32;&#35;18&#46;5f41002&#46;1781252951&#46;eb524"
https://www.mdpi.com/journal/buildings/special_issues/AETQ71UC4K,开放论文,high,fetch_failed,,,,,,,"HTTP 403: <HTML><HEAD>
<TITLE>Access Denied</TITLE>
</HEAD><BODY>
<H1>Access Denied</H1>
 
You don't have permission to access ""http&#58;&#47;&#47;www&#46;mdpi&#46;com&#47;journal&#47;buildings&#47;special&#95;issues&#47;AETQ71UC4K"" on this server.<P>
Reference&#32;&#35;18&#46;26f41002&#46;1781252934&#46;7af3"
https://www.mdpi.com/journal/buildings/special_issues/High_performance_Materials,开放论文,high,fetch_failed,,,,,,,"HTTP 403: <HTML><HEAD>
<TITLE>Access Denied</TITLE>
</HEAD><BODY>
<H1>Access Denied</H1>
 
You don't have permission to access ""http&#58;&#47;&#47;www&#46;mdpi&#46;com&#47;journal&#47;buildings&#47;special&#95;issues&#47;High&#95;performance&#95;Materials"" on this server.<P>
Reference&#32;&#35;18&#46;5f41002&"
https://www.mdpi.com/journal/buildings/special_issues/LXVFJODZV1,开放论文,high,fetch_failed,,,,,,,"HTTP 403: <HTML><HEAD>
<TITLE>Access Denied</TITLE>
</HEAD><BODY>
<H1>Access Denied</H1>
 
You don't have permission to access ""http&#58;&#47;&#47;www&#46;mdpi&#46;com&#47;journal&#47;buildings&#47;special&#95;issues&#47;LXVFJODZV1"" on this server.<P>
Reference&#32;&#35;18&#46;26f41002&#46;1781252943&#46;7af4"
https://www.mdpi.com/journal/infrastructures/special_issues/2P247HJ4DK,开放论文,high,fetch_failed,,,,,,,"HTTP 403: <HTML><HEAD>
<TITLE>Access Denied</TITLE>
</HEAD><BODY>
<H1>Access Denied</H1>
 
You don't have permission to access ""http&#58;&#47;&#47;www&#46;mdpi&#46;com&#47;journal&#47;infrastructures&#47;special&#95;issues&#47;2P247HJ4DK"" on this server.<P>
Reference&#32;&#35;18&#46;5f41002&#46;1781252928&#46"
https://www.mdpi.com/journal/materials/special_issues/8PUY81OM64,开放论文,high,fetch_failed,,,,,,,"HTTP 403: <HTML><HEAD>
<TITLE>Access Denied</TITLE>
</HEAD><BODY>
<H1>Access Denied</H1>
 
You don't have permission to access ""http&#58;&#47;&#47;www&#46;mdpi&#46;com&#47;journal&#47;materials&#47;special&#95;issues&#47;8PUY81OM64"" on this server.<P>
Reference&#32;&#35;18&#46;26f41002&#46;1781252961&#46;7af5"
https://www.sciopen.com/article/10.16511/j.cnki.qhdxxb.2021.21.019,开放论文,high,skipped_robots,,,,,,,Blocked by robots.txt
https://www.tsinghua.edu.cn/info/1173/18745.htm,高校机构,high,imported,200,【清华新思】为创新驱动发展战略贡献清华力量-清华大学,585,crawl_79030e943dce,e8470b18819da8f403f475f00141d191dd845eb07964d3d128cc2fab06c40a1b,,
https://www.tsinghua.edu.cn/info/1181/84053.htm,工程案例,high,imported,200,清华大学主办堆石混凝土高坝建设关键技术研讨会-清华大学,584,crawl_ffe4cf765e1e,efaccb25a2144daf22a0f854376a5ca946dd454ad9d89d2f3dd7db599f97fa15,,
https://www.tsinghua.edu.cn/info/1367/81635.htm,工程案例,high,imported,200,清华新闻,583,crawl_1b69bba197a2,599ea33caef364aa87e9e4632ef2cb5800e73836d83e48f87498bae932f36b04,,
https://yskyz.tsinghua.edu.cn/info/1022/1179.htm,工程案例,high,imported,200,上一篇：高性能锂离子电池用石墨和石墨烯材料,599,crawl_ebc2a71114f8,4f49957743d2726d2e971100edb702e9d17a71850e7b98c489ec190837917b8d,,
